asset,date,CURRENCY,px_last,ret,sigma,is_jump,jump_width,duration,trend_type,news_titles
SPX Index,2024-07-10,USD,5633.91,0.01020803373869,0.0033394692018186,True,0.01020803373869,0,short_term,エーザイのレカネマブ、香港でアルツハイマー病治療剤として承認取得 | ノボの週１回投与インスリン、米ＦＤＡが追加情報を要請 | ペロシ氏、バイデン氏に決断促す－大統領側近は民主上院議員と会合へ
SPX Index,2024-07-11,USD,5584.54,-0.0087630082837674,0.0040038196688926,True,-0.0087630082837674,0,short_term,エーザイ、レカネマブがイスラエルで新薬承認取得 | 再選目指すバイデン米大統領にまた打撃－側近・顧問が撤退説得方法を協議か | 【米国市況】円急伸、米ＣＰＩでＦＲＢ利下げ観測強まる－介入報道も
SPX Index,2024-07-17,USD,5588.27,-0.0139275127046865,0.0054040904634399,True,-0.0139275127046865,4,short_term,モルガン・スタンレー、80億ドル規模の起債実施－投資家から強い需要 | バイデン氏、家賃制限や最高裁改革で歩み寄り－進歩派の支持拡大狙う | ＬＭＥ銅、２週間ぶり安値－中国の需給巡る不透明感で
SPX Index,2024-07-24,USD,5427.13,-0.0231490314521557,0.0080573460522362,True,-0.0231490314521557,1,short_term,トヨタ、人気ＳＵＶ「4Runner」最新型の米発売を延期－部品不足で | トランプ主義の脅威に矛先、ハリス氏「極端なアジェンダ」集中攻撃へ | ハリス氏、黒人票の結集に動く－人種問題が大統領選の主要争点に
SPX Index,2024-08-05,USD,5186.33,-0.0299688023701222,0.0113041337391448,True,-0.0299688023701222,0,short_term,突然の株大暴落、個人投資家が損切り危機直面－ＮＩＳＡにも試練 | バングラデシュ、大統領と軍がデモ沈静化図る－前首相は国外脱出 | ビットコインとイーサが急落、世界的なリスク回避の流れで
SPX Index,2024-09-03,USD,5528.93,-0.0211511224417533,0.0078805500408213,True,-0.0211511224417533,5,long_term,二極化する小売株、円安修正で「牛丼」や「家具」復調－百貨店急失速 | ノルウェー年金基金、イスラエル軍事行動支援する企業株売却も－報道 | エヌビディア株急落、2789億ドル吹き飛ぶ－米１銘柄として過去最大
SPX Index,2024-09-06,USD,5408.42,-0.0172602077620965,0.0079517513845957,True,-0.0172602077620965,2,short_term,バイデン氏側近ら、政府系ファンド創設案を策定－安保利益に投資 | 【米国市況】株下落、米雇用統計で景気懸念再燃－ドル一時141円78銭 | アップルは９日に何を発表するのか、想定される新製品の完全ガイド
SPX Index,2024-10-31,USD,5705.45,-0.0186147476550957,0.0056066384857196,True,-0.0186147476550957,0,short_term,トヨタとＮＴＴ､ＡＩ運転支援技術開発へ5000億円投資-事故ゼロへ | 英に債券自警団の厳しい目、８兆円増税でも－トラス政権の悪夢を警戒 | 【日本市況】円上昇、物価上振れリスクと日銀－総裁会見中に一段高
SPX Index,2024-11-05,USD,5782.76,0.0122656751897969,0.0058296837310227,True,0.0122656751897969,6,long_term,大手銀行、終夜のクレジット取引に備える－米選挙の開票状況注視 | アップル、ＥＵがデジタル市場法に基づき初の制裁金賦課へ－関係者 | ＬＭＥ銅が３日続伸、中国の追加刺激策期待で－米大統領選投票日
SPX Index,2024-11-06,USD,5929.04,0.0252958794762361,0.0082029226329685,True,0.0252958794762361,5,long_term,米鉄鋼株の人気復活、トランプ氏返り咲きで業界先行きに楽観論 | トランプ氏勝利、衝撃のホワイトハウス返り咲き－ハリス氏敗北認める | ＭＳＣＩ､ＡＣＷＩ指数にフジクラなど22銘柄追加－57銘柄を除外
SPX Index,2024-12-11,USD,6084.19,0.0081658218598121,0.0035532937790316,True,0.0081658218598121,0,short_term,ブラジル中銀、１ポイント大幅利上げ－今後２会合も同幅引き締め想定 | 日銀は利上げ急がず、今月見送りでも物価加速リスク小さい－関係者 | チョコレート米ハーシー主要株主、モンデリーズの買収提案を拒否
SPX Index,2024-12-18,USD,5872.16,-0.0294928941048918,0.0076232820228243,True,-0.0294928941048918,1,short_term,ニュージーランド、７－９月は予想以上のマイナス成長－高金利が重し | アップル、iPhone端末の定額利用サービス構築の取り組み中止－関係者 | エリオットの後継者育成に脚光、ロンドンからの人材流出で臆測高まる
SPX Index,2025-01-10,USD,5827.04,-0.0154116504034131,0.0071566264992206,True,-0.0154116504034131,2,short_term,トランプ氏の「口止め料」裁判、有罪評決維持も刑罰なし－ＮＹ州地裁 | 【米国市況】強い雇用統計で株下落、国債利回り上昇－円は157円後半 | 米経済の強さ示した雇用統計、投資家には頭痛の種－株と債券が同時安
SPX Index,2025-01-15,USD,5949.91,0.0183127927693562,0.0077525072411186,True,0.0183127927693562,0,short_term,タイ、専門家や富裕層のビザ規定緩和－国内資産・対内投資要件を重視 | 対ベネズエラ制裁のシェブロン適用外、ルビオ米上院議員が見直し提言 | ビットコインが10万ドルを一時回復、米ＣＰＩ発表後にリスク資産買い
SPX Index,2025-02-21,USD,6013.13,-0.0170641044083224,0.0061140855236625,True,-0.0170641044083224,4,short_term,人気ユーチューバーが自身のＥＴＦ閉鎖へ、成績不振と高いコストで | コウモリから新型コロナに似た新たなウイルス検出、武漢の研究所発表 | 米インフレ率は速いペースで上昇、利下げ後ずれへ－エコノミスト調査
SPX Index,2025-02-27,USD,5861.57,-0.015864514460902,0.0062576805059661,True,-0.015864514460902,0,short_term,DeepSeekが最後の警告、クオンツ生き残りにＡＩ必須－中国運用会社 | 米ＨＰの四半期利益見通しが予想下回る、関税が影響－1000人超削減へ | 小型株が巻き返し、トランプ関税脅威で大型株軟調－景気回復も支援
SPX Index,2025-02-28,USD,5954.5,0.0158541141707768,0.0073485904816916,True,0.0158541141707768,2,short_term,インドネシア中銀、ルピア支援－株価指数は弱気相場入りの方向 | ベゾス氏婚約者ら宇宙へ、ブルーオリジン女性クルーのみのロケット | トランプ大統領、カナダ・メキシコ関税３月４日発動－中国も10％追加
SPX Index,2025-03-03,USD,5849.72,-0.0175967755479049,0.0080524143454129,True,-0.0175967755479049,1,short_term,Ｂ.ライリーの株式非公開化に向けた動き、会長が中止 | 米国の自動車価格、180万円上がる可能性－トランプ関税の価格転嫁で | 東南アジア一の経済大国インドネシア、四半世紀ぶりのデフレ
SPX Index,2025-03-10,USD,5614.56,-0.0269730685244877,0.0106392044671466,True,-0.0269730685244877,1,short_term,マールアラーゴ合意、福音にも－国際金融のトリレンマに苦しむアジア | 米オラクル、売上高が市場予想に届かず－クラウドインフラ分野低調 | 恐怖指数ＶＩＸ、節目の30に迫る－昨年８月ショック時以来の水準
SPX Index,2025-04-03,USD,5396.52,-0.0483956007526048,0.0134930709989565,True,-0.0483956007526048,5,long_term,実質消費支出は３カ月ぶりマイナス、食料や住居が減少－２月 | ドル指数下落、トランプ氏当選後の上昇消す－今年10％下げの予想も | 日本株は大幅続落へ、米国株急落や為替の円高を嫌気－内外需広く売り
SPX Index,2025-04-04,USD,5074.08,-0.0597496164194704,0.0186364120376536,True,-0.0597496164194704,4,short_term,ＪＰモルガン、今年の米リセッションを予想－トランプ関税が雇用抑制 | カリフォルニア州産品は報復除外を、知事が各国に「対話」アピール | 【米国市況】株急落、ナスダック100は弱気相場入り－円は147円付近
SPX Index,2025-04-09,USD,5456.9,0.0951539003405734,0.0291147268008166,True,0.0951539003405734,0,short_term,長期金利が13ｂｐ上昇、米相互関税の一時停止でリスクオフ巻き戻し | ３月の企業物価は前年比4.2％上昇、前月から伸び拡大－日銀 | 円は147円台後半、米相互関税が一時停止－米中対立はドルの重し
SPX Index,2025-05-12,USD,5844.19,0.0325588216067038,0.0095602114586349,True,0.0325588216067038,7,long_term,マクドナルド、今夏に全米で37万5000人採用－近年で最大規模に | ハーバード大やイェール大への大幅増税を提案－米共和党 | ＴＯＰＩＸ13日続伸へ、米中交渉進展や円安を好感－輸出など広く上げ
SPX Index,2025-05-27,USD,5921.54,0.0204590182014952,0.0097944630338607,True,0.0204590182014952,0,short_term,世界的に債券上昇、米30年債利回りが３月以来の低下－市場に安堵感 | 日本株にイールドスプレッドの逆風、配当より超長期債は15年ぶり割安 | トランプ政権、学生ビザ申請者の面接予約を停止－大学との対立激化へ
SPX Index,2025-07-23,USD,6358.91,0.0078118809056646,0.0034756585334557,True,0.0078118809056646,5,long_term,米最大の送電網運営会社コスト、過去最高を更新－ＡＩブームで | トランプ氏の対日自動車関税、米産業に「不利益」との声－反発強まる | ミレニアム、外部ヘッジファンド２社に計42億ドル運用委託－関係者
SPX Index,2025-08-01,USD,6238.01,-0.0159920749472741,0.0046769563356677,True,-0.0159920749472741,2,short_term,猛暑で試される人類の限界、気候変動がもたらす命の危機－QuickTake | 京都離れの日本人、金閣寺・清水寺でも集客減少－奈良が人気集める | 【米国市況】円２％超上げて147円台、株は大幅安－雇用統計で大荒れ
SPX Index,2025-08-04,USD,6329.94,0.0147370715981538,0.0056469135123074,True,0.0147370715981538,0,short_term,米シェール大手、世界的な原油供給過剰に備え－設備投資削減へ | 米投資適格債市場で起債ラッシュ､４日に13社が調達－金利低下追い風 | 米パランティア、４－６月期は48％増収－ＡＩの「驚異的影響」指摘
SPX Index,2025-08-22,USD,6466.91,0.0151864078980623,0.0061972901909476,True,0.0151864078980623,2,short_term,米政府、インテルの株式約10％取得で合意－補助金活用し異例の措置 | 見知らぬ人と暮らす、強まるコミュニティー意識－共同生活の難しさも | 米銀株が最高値更新、22年以来－著名アナリスト「３つの追い風」指摘
SPX Index,2025-09-11,USD,6587.47,0.0084858635280862,0.0041085327588594,True,0.0084858635280862,0,short_term,メキシコ高関税、日本車の優位際立つ－貿易協定ない韓国勢は不利に | マイラン次期FRB理事の指名承認、15日の表決計画－米上院共和党 | トランプ氏、ロシア無人機侵入「間違いだった可能性」－不満も表明
USDJPY Curncy,2022-01-26,,114.64,0.0066736916051985,0.0028590667774053,True,0.0066736916051985,1,short_term,ＥＣＢ、欧州銀のロシアリスク評価に動くと関係者－ウクライナ危機で | パウエルＦＲＢ議長、米雇用情勢は最大限の雇用と合致－記者会見 | クレジットリスクの指標、20年11月以来の高水準－パウエル議長発言後
USDJPY Curncy,2022-03-04,,114.82,-0.0055430452104624,0.0026637268419025,True,-0.0055430452104624,1,short_term,シェル、ロシアのウラル原油を記録的ディスカウントで購入 | ブルームバーグ、ロシアでの記者活動を一時的に停止へ | 【米国市況】株が続落、原油115ドル台－ウクライナ危機深刻化で動揺
USDJPY Curncy,2022-03-11,,117.29,0.009901842603754,0.003360577683699,True,0.009901842603754,5,long_term,【米国市況】Ｓ＆Ｐ500は週間で１月以来の大幅安－円は対ドル117円台 | ドイツ銀もロシア事業を縮小へ、方針転換－ゴールドマンなどに追随 | ＦＯＭＣ、金利軌道に慎重とエコノミスト－不透明感増す中で会合へ
USDJPY Curncy,2022-03-22,,120.8,0.0111325018833179,0.0038188115285758,True,0.0111325018833179,2,short_term,経産省:東北電管内の需給逼迫警報を解除、節電は引き続き要請 (22日) | クリーブランド連銀総裁、年末までに2.5％程度への利上げ支持 | エヌビディア、新製品投入による成長に重点－自社株買い追加示さず
USDJPY Curncy,2022-03-24,,122.35,0.0099050763516301,0.0036283416826808,True,0.0099050763516301,0,short_term,ドイツ銀、ＥＣＭ責任者ら４人をコンプライアンス違反で解雇－関係者 | 日米首脳、北朝鮮による2017年以来のＩＣＢＭ試射を「強く非難」 | エヌビディア株急伸、米株相場押し上げ－中核事業拡大に投資の方針
USDJPY Curncy,2022-03-28,,123.86,0.0146637175391168,0.0046864368050951,True,0.0146637175391168,0,short_term,北朝鮮の核実験示唆、米ロの不和を利用か－追加制裁の可能性低く | 【ウクライナ】交渉の「最低限」目標設定－キエフ近郊イルピン奪還か | 停戦交渉仲介の実業家アブラモビッチ氏に毒物症状－キエフでの協議後
USDJPY Curncy,2022-04-19,,128.91,0.0151193007323411,0.004236834948159,True,0.0151193007323411,0,short_term,ソフトバンクＧ出資のサンドボックス、新たな資金調達検討－関係者 | ウクライナ軍、包囲されるリスクも－ロシア軍が一部の東部都市を制圧 | 【ウクライナ】ロシアが東部総攻撃、マリウポリ最後の拠点ほぼ壊滅か
USDJPY Curncy,2022-04-28,,130.85,0.0188429494666353,0.0067053544056648,True,0.0188429494666353,0,short_term,アマゾン株急落、売上高見通しが予想下回る－ネット販売不振で | 【米国市況】株７週ぶり大幅高、企業業績を楽観－ドルは一時131円台 | ゴールドマン、円一段安を予想－介入さえも下げを止められない
USDJPY Curncy,2022-06-01,,130.13,0.0113468562990597,0.004805588047748,True,0.0113468562990597,0,short_term,新資本主義は「売り」か「買い」か、岸田首相の真意探る金融市場 | サウジがＯＰＥＣプラスの協定から離脱も、ロシア巡る混乱で－ＲＢＣ | 政府、入国者数上限を７月にも３万人に引き上げ検討－報道
USDJPY Curncy,2022-06-08,,134.25,0.0125197978731428,0.0050874412226572,True,0.0125197978731428,3,short_term,「ＧｏＴｏトラベル」代替の「県民割」、旅行先を全国に拡大へ－報道 | テスラＥＶ世界シェアはここ３年で最低、上海の封鎖響く－クレディＳ | 世界の超富裕層、ＥＳＧ投資の精査強化－グリーンウォッシュ懸念で
USDJPY Curncy,2022-06-15,,133.84,-0.0120321842474347,0.0056145145489067,True,-0.0120321842474347,1,short_term,米株式相場は下げ一服、異例の大幅利上げ「普通」にならずと議長発言 | ブラジル中銀、政策金利0.5ポイント引き上げ－追加利上げ示唆 | 香港が今年３度目の基準金利引き上げ、２％に－米利上げに追随
USDJPY Curncy,2022-06-17,,135.02,0.0212540655018531,0.0077707384928617,True,0.0212540655018531,1,short_term,【米国市況】株が小反発、波乱の１週間終える－ドル135円近辺に急伸 | ＦＲＢ、物価安定回復へのコミットメントに｢条件ない｣－政策報告 | サマーズ氏、ＦＲＢは「深刻さ過小評価」－失業率はるかに上昇と警告
USDJPY Curncy,2022-07-11,,137.44,0.0105139327990588,0.0040898412613737,True,0.0105139327990588,0,short_term,為替介入は必要なし、円はファンダメンタルズを反映－古沢元財務官 | マスク氏に資金約束の銀行は巨額損失回避か－ツイッター買収頓挫なら | アトランタ連銀総裁、米経済は大幅な追加利上げに対処可能
USDJPY Curncy,2022-07-14,,138.96,0.0114273236771236,0.0042471442548783,True,0.0114273236771236,0,short_term,ビットコイン２万ドル回復、セルシウス破産法申請を消化 | ＴＳＭＣ、22年売上高見通し引き上げ－設備投資を一部先延ばし | 安倍氏の「悲願」憲法改正、岸田首相が意欲も険しい実現への道
USDJPY Curncy,2022-07-28,,134.27,-0.0168411803470746,0.0061037701922535,True,-0.0168411803470746,4,short_term,米中首脳会談、台湾問題で応酬－下院議長訪問計画で高まる緊張下 | バレンタイン緩和も効果限定、円高・政治に日銀苦悩－12年上期議事録 | ＮＹ州、サル痘を「公衆衛生への差し迫った脅威」と宣言－報道
USDJPY Curncy,2022-08-01,,131.61,-0.0124559165603661,0.0061719395389212,True,-0.0124559165603661,0,short_term,アップルが55億ドル起債、４本立て－自社株買いと配当の資金を調達 | 米政府、ペロシ氏訪台でも中国に平静呼び掛け－緊張抑制に注力 | 【ウクライナ】米国務長官がロシア非難、核の「無謀な」威嚇で
USDJPY Curncy,2022-08-05,,135.01,0.0159530438708705,0.0075673110935572,True,0.0159530438708705,2,short_term,【米国市況】Ｓ＆Ｐ500が週間で上昇、雇用統計は好調－ドル135円付近 | 中国軍機49機が台湾海峡の中間線を突破、過去最多－台湾国防部 | アマゾン、16.5億ドルでアイロボット買収へ－「ルンバ」メーカー
USDJPY Curncy,2022-09-01,,140.21,0.0089953943580887,0.0043010807094816,True,0.0089953943580887,0,short_term,高性能半導体の対中輸出、米が新規制で制限へ－エヌビディア株急落 | ルルレモン株、時間外で上昇－通期売上高見通しを上方修正 | スターバックス、次期ＣＥＯにラクスマン・ナラシムハン氏起用を発表
USDJPY Curncy,2022-09-06,,142.8,0.015647226173542,0.0050698117199105,True,0.015647226173542,2,short_term,米天然ガス先物が大幅下落、生産増と需要抑制の見通しで | 円の対ドル年初来下落率が年間の過去最大超える | 米ベッド・バス、暫定ＣＦＯ指名－前任者死去後初の取引で株価急落
USDJPY Curncy,2022-10-12,,146.91,0.0071986836692716,0.0030835118178203,True,0.0071986836692716,3,short_term,アプライド、業績見通し下方修正－新輸出規制で中国販売に痛手 | ＬＭＥアルミ急伸、米政権がロシア産アルミの完全禁輸検討との報道で | イエレン財務長官、米国債市場の「十分な流動性」の喪失を懸念
USDJPY Curncy,2022-10-14,,148.67,0.0105356171832515,0.0035031677963012,True,0.0105356171832515,1,short_term,【米国市況】株が急反落、インフレ期待上昇が響く－ドル148円台後半 | ブラード総裁、｢悪質｣インフレは利上げ前倒し継続を正当化－ロイター | 鈴木財務相、円には「急速で一方的な動き」－ＮＹ市場でドル伸び悩む
USDJPY Curncy,2022-10-21,,147.65,-0.0166500166500166,0.0051289851822905,True,-0.0166500166500166,1,short_term,【米国市況】円が乱高下、介入実施か－国債利回り下げに転じて株反発 | ＦＯＭＣ、利上げピークと減速時期を討議へ－ブラード氏とデーリー氏 | 【欧州市況】英国の超長期債が上昇、週間で過去最大－株下落
USDJPY Curncy,2022-11-10,,140.98,-0.0374820782412781,0.0099431807986772,True,-0.0374820782412781,2,short_term,ウォール街は米インフレ統計を歓迎－当局と市場に「若干の安心感」 | 米財務省、為替操作国の認定を見送り－日本の介入には寛容性示唆 | ＦＴＸデジタル・マーケッツの資産を凍結－バハマの証券規制当局
USDJPY Curncy,2022-12-01,,135.33,-0.0198450061562973,0.0068738175580116,True,-0.0198450061562973,2,short_term,ＦＲＢの銀行健全性審査、バー副議長の下で見直し | ＦＯＭＣは12月にも利上げペース減速の可能性－バーＦＲＢ副議長 | 【ウクライナ】和平交渉の時期・条件はウクライナ自ら判断－仏大統領
USDJPY Curncy,2022-12-05,,136.75,0.0165018954879951,0.0079206505347977,True,0.0165018954879951,1,short_term,仮想通貨業界、誇大広告疑いでＦＴＣが一部企業調査－圧力強まる | サウジ、アジア向け原油販売価格を引き下げ－需要の脆弱さ示す兆候か | スラックのバターフィールドＣＥＯ退任へ－セールスフォース幹部流出
USDJPY Curncy,2022-12-15,,137.78,0.0169766755240625,0.0084149161310817,True,0.0169766755240625,0,short_term,クオンツ投資家、米株急落で300億ドルの売却迫られる可能性－ノムラ | ソニーＧが熊本の半導体新工場に8000億円投資、24年秋稼働－報道 | アドビが通期売上高見通し据え置き、安定した需要予想示唆－株価上昇
USDJPY Curncy,2022-12-20,,131.73,-0.0378350741362939,0.0121250318952359,True,-0.0378350741362939,0,short_term,政府、宇宙領域に特化した安全保障構想を文書にまとめる方針－報道 | エクソンの時価総額、テスラ追い抜く－成長株からバリュー株にシフト | 日銀ＹＣＣ修正サプライズ、一段の金利上昇と円高への圧力が継続か
USDJPY Curncy,2023-01-12,,129.25,-0.0241600604001509,0.0080980255428292,True,-0.0241600604001509,3,short_term,グーグルとエヌビディアがアクティビジョン買収計画を懸念、ソニーに続く－関係者 | 日米首脳会談、先端半導体技術の対中輸出規制が議題に－関係者 | 日加首脳､ＬＮＧ･重要鉱物で協力強化へ－産業ミッション相互訪問発表
USDJPY Curncy,2023-02-03,,131.19,0.0195057506994094,0.006444986024465,True,0.0195057506994094,3,short_term,【米国市況】株下落、雇用統計が予想以上に堅調－ドル131円台に急伸 | 中国不動産の危機「未解決」、ＩＭＦが報告で指摘－中国側は反論 | ＳＦ連銀総裁、12月ドットプロットなお有益－「すごい」雇用統計後も
USDJPY Curncy,2023-02-24,,136.48,0.0132145508537491,0.0053679605310822,True,0.0132145508537491,1,short_term,【米国市況】株反落、ＰＣＥ価格指数が予想上回る－ドル136円台前半 | セントルイス連銀総裁、ＦＯＭＣは「今すぐ行動を」－信頼回復が急務 | 「ChatGPT」に警戒強めるウォール街、大手行で利用禁止の動き相次ぐ
USDJPY Curncy,2023-03-07,,137.16,0.0090487751048333,0.0042178596014134,True,0.0090487751048333,1,short_term,豪中銀総裁「利上げ停止が適切な地点に近づく」引き締め余地残す | 日米韓で協議体創設検討、対北抑止力を強化－報道 | イーロン・マスク氏、ツイッターはキャシュフローで収支均衡も－４－６月に
USDJPY Curncy,2023-03-17,,131.85,-0.0141318977119785,0.0058482299131695,True,-0.0141318977119785,3,short_term,ＵＢＳがクレディ・スイス全体または一部買収で協議中－ＦＴ紙 | ファースト・リパブリックが増資を計画－ＮＹＴ | 【米国市況】銀行売りでＳ＆Ｐ反落、国債大幅高－ドル軟調132円近辺
USDJPY Curncy,2023-03-29,,132.86,0.0150508060203227,0.0070507988109629,True,0.0150508060203227,0,short_term,ＵＢＳ、エルモッティ氏をＣＥＯに再起用－クレディＳ買収統括へ | シグネチャーのローン８兆円売却へ、ＦＤＩＣ助言会社と契約－関係者 | アップル、６月５日に開発者会議（ＷＷＤＣ）開幕－ＭＲヘッドセット発表へ
USDJPY Curncy,2023-04-28,,136.3,0.017391953422408,0.0055446010222676,True,0.017391953422408,1,short_term,ファースト・リパブリック株急落、当局の管理下に置かれるとの観測 | 【米国市況】株続伸､銀行懸念を好決算が打ち消し－１ユーロ150円付近 | サマーズ氏、ファースト・リパブリック問題早急に解決を－遅れを批判
USDJPY Curncy,2023-05-03,,134.71,-0.0134749176125961,0.0064218592677672,True,-0.0134749176125961,1,short_term,パウエル議長、経済に極めてマイナス－債務上限引き上げなければ | クアルコム、４－６月収益見通しが市場予想下回る－時間外で株価下落 | 【米国市況】株続落、終盤に売り－利下げ期待にパウエル議長が冷や水
USDJPY Curncy,2023-06-08,,138.92,-0.0086348390779991,0.0039796750955445,True,-0.0086348390779991,0,short_term,ペルー中銀、政策金利を22年ぶり高水準に据え置き－インフレ抑制へ | カナダ山火事の影響､米東部で13日まで続く恐れ-首都ワシントンに警報 | ＡＩブームでテック投資ファンド好調－タイガーは年初来プラス15.5％
USDJPY Curncy,2023-06-16,,141.82,0.0109059804690283,0.0043645573673929,True,0.0109059804690283,1,short_term,ブリンケン米国務長官、訪中は対立リスクの軽減が目的と説明 | ゴールドマンとバークレイズ、米利下げはないとの見方で大当たり | 【米国市況】Ｓ＆Ｐ500種が反落、週間では５週連騰－ドル142円に接近
USDJPY Curncy,2023-06-22,,143.11,0.0086692979983085,0.0041381234253746,True,0.0086692979983085,2,short_term,ブラックロックが人員削減発表、対象スタッフは全体の「１％未満」 | シティグループ、オフィス勤務規則守らない社員に厳しく対応へ | 世界的なインフレ警戒、利上げ相次ぐ長い夏の予兆か－見通し反転
USDJPY Curncy,2023-07-07,,142.21,-0.0129103907822585,0.0042616927195893,True,-0.0129103907822585,6,long_term,【米国市況】株が３日続落、円は３月以来の大幅高－米雇用統計受け | オランダのルッテ連立政権が崩壊、移民政策巡り意見集約できず | 米政府、原油600万バレルを追加購入へ－戦略石油備蓄を補充
USDJPY Curncy,2023-07-12,,138.5,-0.0132516386434882,0.0048817959031039,True,-0.0132516386434882,1,short_term,中国の道路で自動車走らず、犬が散歩－地方で露呈する刺激策の課題 | ディズニー、アイガー氏のＣＥＯ契約をさらに２年延長－26年末まで | 米金融当局者、７月会合で利上げ再開する方向－ＣＰＩ急激に鈍化でも
USDJPY Curncy,2023-07-21,,141.73,0.0118512172485185,0.0058945682952659,True,0.0118512172485185,1,short_term,アマゾンが一部従業員に転居を要請へ、オフィス復帰の一環－関係者 | 【米国市況】ハイテク株に決算絡みの売り、円は対ドル141円台後半 | 映画「バービー」が好調なスタート、先行上映で興行収入2230万ドル
USDJPY Curncy,2023-09-05,,147.72,0.0085341708199631,0.004140184390894,True,0.0085341708199631,0,short_term,ＵＢＳ、株式カバレッジを倍増へ－クレディ・スイス買収で | 中国不動産セクターの見通し、不確実性あってもより有望－ヴァーレ | 米株投資家は失望へ、先行き楽観し過ぎ－モルガンＳウィルソン氏
USDJPY Curncy,2023-10-03,,149.02,-0.0056052315494461,0.0027342308850294,True,-0.0056052315494461,0,short_term,円が一転急伸、一時は昨年10月以来の150円台－介入観測も | イタリア・ベネチア近郊でバス転落事故、少なくとも21人死亡 | イエレン氏「決して既定路線ではない」－金利の長期高止まりシナリオ
USDJPY Curncy,2023-10-27,,149.66,-0.0049202127659575,0.0021903473992342,True,-0.0049202127659575,3,short_term,グーグル、ＡＩ新興企業アンソロピックに20億ドル追加投資へ－関係者 | イラン外相、米国に対する「新たな戦線」開かれる－戦争継続に警告 | 【米国市況】Ｓ＆Ｐ500続落、７月高値からの下落率10％超－149円後半
USDJPY Curncy,2023-10-31,,151.68,0.0173038229376258,0.0043334522524667,True,0.0173038229376258,0,short_term,【イスラエル】ハマス、外国人のガザ脱出第２陣を認める方向 | 株式資本市場バンカーのボーナス、今年も期待外れに－ディール低迷で | ルノーの電気自動車ＩＰＯ、評価額70億ユーロ未満なら見送りも－報道
USDJPY Curncy,2023-12-07,,144.13,-0.0215871291833549,0.0063865333187439,True,-0.0215871291833549,0,short_term,新ＮＩＳＡで日本株需給変化か、投信フローが示す個人大転換の可能性 | 米ＭＭＦの資産残高、過去最高更新－金融政策巡り不透明感 | 円急伸、早期の日銀政策転換観測－対ドルで約１年ぶり上昇率
USDJPY Curncy,2023-12-13,,142.89,-0.017600550017188,0.0073872364320866,True,-0.017600550017188,1,short_term,アップル株、終値で最高値更新－ＦＲＢのハト派傾斜で大型テク株上昇 | 仏ビベンディ、メディア帝国の分割を検討－各部門の成長機会探る | 【ＦＯＭＣ】当局は軟着陸への準備整えている－市場関係者の見方
USDJPY Curncy,2024-01-03,,143.29,0.0091555743362208,0.0043771837709265,True,0.0091555743362208,3,short_term,ＧＭのＥＶ生産台数、目標の半分にとどまる－製造問題が足かせ | 【米国市況】ハイテク売り継続、ナスダック100が４日続落－ドル上昇 | 動画ストリーミング機器のロク、初の高性能テレビを今春発売へ
USDJPY Curncy,2024-01-10,,145.76,0.0088593576965669,0.0041409889973787,True,0.0088593576965669,0,short_term,ＮＹ連銀総裁、政策金利はインフレ目標達成には十分な高さにある | 米国債相場の上昇見込む取引、後退する方向－ＣＰＩ発表控え | モルガンＳ、新マネジングディレクター155人指名－前年下回る
USDJPY Curncy,2024-01-16,,147.19,0.0100185274137103,0.0046868661053611,True,0.0100185274137103,2,short_term,クオンツ運用ＡＱＲ、債券リターン予測引き上げ－株式見通し下方修正 | 格安航空ジェットブルーによるスピリット買収、米連邦地裁認めず | ゴールドマンやモルガンＳ首脳、投資銀行業務の復活予想－政策転換にらみ
USDJPY Curncy,2024-02-02,,148.38,0.013316943249334,0.0047207497683577,True,0.013316943249334,3,short_term,【米国市況】株は最高値、力強い雇用統計で景気楽観－一時148円58銭 | サマーズ氏が警鐘、金利は2030年まで３％を大きく上回る可能性も | シカゴ連銀総裁、１月雇用統計は労働生産性について疑問生じさせる
USDJPY Curncy,2024-02-13,,150.8,0.0097087378640778,0.0045922814628054,True,0.0097087378640778,0,short_term,バイオジェン株下落、アルツハイマー病新薬の低調な出足で | シマノ､米国で自転車部品巡り損賠訴訟－原告は集団訴訟求める (13日) | 【コラム】中国はクリーンか、世界の「脱炭素」左右－フィックリング
USDJPY Curncy,2024-03-06,,149.38,-0.0044651782739087,0.0020554113977437,True,-0.0044651782739087,3,short_term,ブレバン・ハワード旗艦ファンド、２月はマイナス３％－金利予想裏目 | ＮＹＣＢが10億ドル超の増資、ムニューシン元財務長官の企業主導 | 24年の米利下げ２回予想、１回だけの可能性も－カシュカリ総裁
USDJPY Curncy,2024-03-07,,148.05,-0.0089034676663541,0.0027752485001057,True,-0.0089034676663541,2,short_term,パウエルＦＲＢ議長、米金融システムに耐性－商業用不動産関連リスク | ポケトーク、25年中に株式上場を目指す－主幹事はみずほ証を予定 | ギャップ株上昇、利益が市場予想を上回る－業績改善へ前進の兆候
USDJPY Curncy,2024-03-08,,147.06,-0.0066869300911854,0.0030709541884189,True,-0.0066869300911854,1,short_term,サマーズ氏、ＦＲＢの中立金利判断は「見当違い」－利下げ期待に警鐘 | 【米国市況】Ｓ＆Ｐ500種は反落、買われ過ぎの兆候－ドル147円近辺 | エヌビディア株の上昇一服、昨年５月以来の大幅な下げ－利食い売りで
