date,bloomberg_url,title,author,content,article_date
2024-09-06,https://www.bloomberg.co.jp/news/articles/2024-09-06/SJE9ZPT0G1KW00,アップルは９日に何を発表するのか、想定される新製品の完全ガイド,著者情報なし,"アップルにとって今年最も重要なイベントが９日に開催される。スマートフォン「iPhone」の最新モデルを発表し、新しい人工知能（ＡＩ）のプラットフォームを披露する。
イベントはカリフォルニア州クパチーノのアップル本社で、現地時間９日の午前10時（日本時間10日午前２時）にスタートする。最も重要な製品は「iPhone16」だが、大幅にアップグレードされた腕時計型端末「Apple Watch」とワイヤレスイヤホン「AirPods」も準備されている。音声アシスタント「Siri（シリ）」の改良版を含めた新たなＡＩプラットフォーム「Apple Intelligence（アップルインテリジェンス）」も注目を集める。イベントのタイトル「イッツ・グロータイム（日本語サイトでは、「時が満ちる」と表記）は、Siriの新しいインターフェースにちなんだものだ。
以下は製品別に予想される発表の内容：
原題：Everything to Expect From Apple’s iPhone 16 Launch on Sept. 9（抜粋）",2024年9月7日 5:10 JST
2024-09-12,https://www.bloomberg.co.jp/news/articles/2024-09-12/SJN3S8T0AFB400,東京スター銀行、アジア富裕層向け日本の不動産投資ローン拡大,著者情報なし,"東京スター銀行（東京・港区）が、活況を呈する日本の不動産市場への投資を望むアジアの富裕層への融資を拡大している。
昨年から提供を開始したのは、非居住者が日本で不動産を購入するための口座開設と不動産投資ローンのサービス。円安と低金利を背景に海外から日本の不動産市場に対する関心は高い。
谷村明政代表執行役常務（クロスボータービジネス担当）はブルームバーグとの英語インタビューで「アジア諸国の顧客からの申し込みは、ますます増えている」と語った。
担当部署を立ち上げてから１年間で数百人の顧客が増えたという。台湾や中国、香港、シンガポールの富裕層が中心。具体的な融資残高については明らかにしていないが、今年の下半期には上半期比で３倍の増加を見込む。
東京スター銀は、台湾３位の金融グループである中国信託金融（ＣＴＢＣ）の傘下にある。谷村氏によれば、中国本土を含むアジア数カ国にネットワークを持つＣＴＢＣの支援を受けることで、日本の金融機関が通常行わないような海外顧客向けの口座開設や融資が可能になったという。
顧客は2000万円から数十億円の融資を受け、マンションの一室からビル全体、ホテルなどの購入に充てる。昨年11月に開業した大型複合施設「麻布台ヒルズ」（東京・港区）内にある高額で知られるレジデンス施設の物件購入向けにも融資を提供した。
2023年の首都圏（東京都、神奈川県、埼玉県、千葉県）の新築マンション平均価格は、３年連続で過去最高を更新した。主に低金利や供給不足、建設労働者の不足によるものだが、海外からの投資増加も一因となっている。
不動産仲介業者ナイト・フランクのアジア太平洋地域調査責任者、クリスティン・リー氏は５月のリポートで「アジア、特に台湾や香港、シンガポールの買い手が日本市場を席巻している」との見方を示した。
東京スター銀では、今後５年間でクロスボーダーバンキング事業を中核事業にしたいと考えており、アジアの中国人富裕層をターゲットにすると谷村氏は述べた。国際業務を手掛ける部門はこの１年で約20人を採用しており、同部門の従業員40人のうち約半数が中国語を話す。
香港出張から帰国したばかりの谷村氏は、最近の円高進行や日本銀行の追加利上げ観測にもかかわらず、日本の不動産への関心は依然として高いと指摘。為替の影響については「今のところそれほど大きな影響は見られない」とした上で「東京の不動産は世界の他の地域と比べるとまだ相対的に安い」と述べた。
首都圏の新築マンション平均価格は8101万円、過去最高更新－23年
安い大阪の不動産、アジアの投資家が熱視線－万博やＩＲで成長期待
日本の不動産への海外からの投資､シンガポールが今年トップ-リポート
— 取材協力 Taiga Uranaka",2024年9月13日 8:45 JST
2024-09-12,https://www.bloomberg.co.jp/news/articles/2024-09-12/SJPZL6T0G1KW00,オラクル、29年度売上高は1040億ドル以上と予想－クラウド事業拡大で,著者情報なし,"ソフトウエアメーカーの米オラクルは、2029会計年度の通期売上高が少なくとも1040億ドル（約14兆8000億円）に上るとの見通しを示した。クラウドインフラ事業の成長見通しを楽観しているシグナルだ。
エグゼクティブバイスプレジデントのダグ・ケーリング氏は12日、オラクル主催のアナリスト向け年次説明会で見通しを明らかにした。同社はまた、26年度の売上高見通しを従来の650億ドルから660億ドル以上に引き上げた。ブルームバーグの調査したアナリスト予想の平均では、26年度売上高は645億ドルと見込まれていた。
データベースソフトで知られるオラクルは、アマゾン・ドット・コムやマイクロソフト、アルファベット傘下のグーグルに対抗するため、コンピューター処理能力とストレージを貸し出すクラウドインフラ事業での足場拡大に注力。オラクルのクラウドは、生成人工知能（ＡＩ）作業分野での成功で評判を高めている。
オラクルの株価は12日の時間外取引で一時約５％上昇した。
原題：Oracle Sees $104 Billion Sales in Fiscal 2029 on Cloud Expansion（抜粋）",2024年9月13日 8:40 JST
2024-09-12,https://www.bloomberg.co.jp/news/articles/2024-09-12/SJOWZTT0G1KW00,日銀の次回利上げ、エコノミストの半数以上が12月予想－サーベイ,著者情報なし,"日本銀行が追加利上げに踏み切るタイミングについて、半数以上のエコノミストが12月の金融政策決定会合を予想している。来年１月までに行うとの見方は９割近くを占めており、８月の市場の混乱を経ても見通しに大きな変化は見られていない。
ブルームバーグが６－11日にエコノミスト53人を対象に実施した調査によると、日銀が現在0.25％程度としている政策金利を引き上げる時期に関して、53％が12月を予想した。次いで来年１月が19％、10月が15％となった。今月19、20日の会合での利上げ予想はゼロだった。
調査リポート:日銀９月会合は現状維持予測－12月利上げが５割
複数の関係者によると、日銀は７月利上げとその後の金融市場の不安定化の影響を見極めるため、来週の会合で金融政策の維持を決める公算が大きい。市場の変動後、植田和男総裁ら幹部が市場動向を高い緊張感で注視しつつも、経済・物価が日銀の見通しに沿って推移すれば利上げを進める姿勢に変化がないと説明。日銀の利上げ継続に対する市場の見方が維持された形だ。
日銀は今月会合で政策維持へ、利上げ急ぐ必要性低いとの見方－関係者
ニッセイ基礎研究所の上野剛志上席エコノミストは、９月会合について「市場の混乱が完全に収まっていないと見込まれる上、自民党総裁選最中ということもあり、政策変更は見込まれない」と指摘。その上で、焦点は「今後の利上げの可能性と条件、ペースなどに関する情報発信」になるとみている。
調査で2024年末と25年末の政策金利水準を尋ねたところ、中央値はそれぞれ0.50％、0.75％となり、エコノミストが想定する利上げペースは緩やかだ。一方、日銀が８月に公表した自然利子率の各種手法に基づいた推計の結果からは、２％物価目標の達成時の名目中立金利が最低でも１％程度と試算される。これを踏まえて、日銀が少なくとも１％までの利上げを望んでいると44％が回答した。
先行きの日銀の金融政策運営について、多くのエコノミストが最大のリスク要因に挙げるのが米国経済の行方だ。来週の日銀会合の直前に開かれる米連邦公開市場委員会（ＦＯＭＣ）では、米連邦準備制度理事会（ＦＲＢ）が利下げに踏み出すことが確実視されており、56％が日銀の利上げパス（経路）に影響を与えるとみている。
日米の金融政策の方向性の違いなどを背景に、今後円安修正が一段と進む可能性もある。日銀の利上げの継続が難しくなる円相場の水準に関する回答は、１ドル＝125円が中央値となった。
オールニッポン・アセットマネジメントの森田長太郎執行役員・チーフストラテジストによると、足元の金融市場は米経済の減速ないし後退の可能性を議論しているとし、実際に米政策金利が「２％台まで引き下げられる環境となれば、日銀の利上げは不可能だろう」という。
13日朝の東京外国為替市場の円相場は１ドル＝141円台後半と、前日夕から上昇して推移。米国で大幅利下げ観測がくすぶり、ドル売りが進んでいる。ＦＯＭＣが17、18日開催の会合で決定する利下げの幅を25ベーシスポイント（ｂｐ、１ｂｐ＝0.01％）にするか、50ｂｐにするか検討していると米紙ウォールストリート・ジャーナル（ＷＳＪ）が報道した。
27日に開票される自民党総裁選や新たな首相による早期の衆院解散・総選挙の可能性、新政権の経済・財政政策も、金融政策運営に影響を及ぼす可能性がある。総選挙が行われる場合、20％が日銀による年内の追加利上げが難しくなると答えた。総裁選では小泉進次郎元環境相が当選すると66％が予想しており、次いで石破茂元幹事長（23％）、河野太郎デジタル相（６％）の順となった。
シティグループ証券の相羽勝彦エコノミストは、「国内では秋にも解散・総選挙の可能性が高まっており、米大統領選の金融市場への影響もあり得ることから、９月や10月の日銀会合は状況を見極める時間帯となろう」とみている。
経済・物価見通し実現なら緩和調整、基本姿勢変わらず－植田日銀総裁
来週の米利下げは0.25ポイント、ＣＰＩ統計でトレーダーの見解が一致
自民総裁選に最多９人が立候補、「刷新感」先行に懸念も－告示
— 取材協力 Hidenori Yamanaka",2024年9月13日 6:00 JST
2024-09-17,https://www.bloomberg.co.jp/news/articles/2024-09-17/SJZ3NMT0AFB400,トランプ氏、ＳＡＬＴ控除復活を公約－高税率ＮＹ州での集会前日に,著者情報なし,"米大統領選の共和党候補、トランプ前大統領は17日、大統領に返り咲いた場合は州・地方税（ＳＡＬＴ）の税額控除を復活させる考えを示した。同氏は大統領在任中の2017年の税制改革で同控除に１万ドル（約142万円）の上限を導入した。
トランプ氏は「トゥルース・ソーシャル」への投稿で、「ＳＡＬＴを復活させ、税金を引き下げるほか、さらに多くのことを行う」と述べた。ニューヨーク州など税率の高い州はＳＡＬＴ税額控除の上限撤廃を求めている。トランプ氏は18日にニューヨーク州ロングアイランドで集会を開催する予定。
特に税率と不動産価格が高いニューヨーク市の周辺地域では税額控除が有益なため、ＳＡＬＴ控除は影響力の大きい問題だ。
トランプ氏は具体的にＳＡＬＴ控除をどう変更するかについては明言しなかった。
ニューヨーク州選出のシューマー民主党上院院内総務はトランプ氏の発言について、「トランプ氏はＳＡＬＴを奪い去った張本人だ。ロングアイランドを含め、多くのニューヨーカーが打撃を受けている。ロングアイランドに戻るので考えを変えるというわけだろうか。冗談ではない」とやゆした。
原題：Trump Pledges to Restore SALT Write-Off, Tax Break He Curbed (1)（抜粋）
— 取材協力 Steven T. Dennis and Zach C Cohen",2024年9月18日 8:32 JST
2024-09-17,https://www.bloomberg.co.jp/news/articles/2024-09-17/SJYKXVT1UM0W00,９月の米利下げ、市場の予想は50ｂｐに傾く－小売売上高発表後も,著者情報なし,"８月の米小売売上高が発表されたが、債券トレーダーらは、米連邦公開市場委員会（ＦＯＭＣ）が今週の会合で、50ベーシスポイント（ｂｐ、１ｂｐ＝0.01％）の利下げを決定し、金利引き下げサイクルを開始するとの見方に傾いている。
ＦＯＭＣが18日に50ｂｐの利下げを発表することについて、市場が織り込む確率は約55％だった。小売売上高では、米国の消費者が持ちこたえていることが示唆された。25ｂｐの利下げについては完全に織り込まれている。
Ｔロウ・プライスの米国担当チーフエコノミスト、ブレリナ・ウルチ氏は、ブルームバーグテレビジョンとのインタビューで、「事実上、確率は五分五分だ」と指摘。「あす50ｂｐの利下げが決定される可能性はある」としたほか、ＦＯＭＣ参加者の経済予測については「金利予測分布図（ドットプロット）では今年全体で100ｂｐの利下げが恐らく示されるだろう」と予想した。
８月の米小売売上高は市場の予想外に増加した。オンライン購入に支えられた。その他の分野は強弱まちまちだった。
ブルームバーグのマーケッツ・ライブ（MLIV）のマクロストラテジスト、サイモン・ホワイト氏は「８月の小売売上高は全体で予想を上回った。それは力強い先行指標に沿った数字だが、今週どちらかと言えば確率が高いと市場が引き続き考える50ｂｐの利下げとは整合しない」と分析した。
ただスワップ市場では、11月の会合までに約76ｂｐ相当の緩和がなお織り込まれている。これは今後２回の会合のうち１回で50ｂｐの利下げを示唆するものだ。
今後１年では243ｂｐの利下げが織り込まれており、このペースが実現すれば、フェデラルファンド（ＦＦ）金利誘導目標は３％に向け低下することになる。
原題：Bond Traders Favor Half-Point Rate Cut Despite Retail Sales Data、Bond Traders Favor Half-Point Cut in Fed’s ‘Coin Flip’ Decision（抜粋）
— 取材協力 Liz Capo McCormick",2024年9月17日 23:17 JST
2024-09-17,https://www.bloomberg.co.jp/news/articles/2024-09-17/SJZ99JT0AFB400,北朝鮮、弾道ミサイルの可能性あるもの発射－既に落下,著者情報なし,海上保安庁は18日、防衛省からの情報として、北朝鮮から弾道ミサイルの可能性があるものが発射され、既に落下したとみられると２回発表した。,2024年9月18日 7:06 JST
2024-09-25,https://www.bloomberg.co.jp/news/articles/2024-09-25/SKE30AT0G1KW00,米国、3.75億ドルのウクライナ武器支援発表－ゼレンスキー氏訪米時,著者情報なし,"米政府は25日、ウクライナに対する３億7500万ドル（約540億円）相当の新たな武器支援パッケージを発表した。支援にはロケットシステムや迫撃砲向け弾薬のほか、装甲車、対戦車兵器が含まれる。
今回の発表は、ウクライナのゼレンスキー大統領が今週、米国を訪問しているタイミングだった。
米国は、2022年２月のロシアによる侵攻以降、ウクライナに総額約560億ドル相当の軍装備品支援を提供している。
ゼレンスキー大統領は26日にバイデン米大統領に対し、北大西洋条約機構（ＮＡＴＯ加盟への道筋や、安全保障や経済面の保証を盛り込んだ「勝利計画」を提示する見通し。
ハリス米副大統領、来週ワシントンでゼレンスキー氏と会談－関係者
原題：Biden Unveils $375 Million Arms Package as Zelenskiy in US (1)（抜粋）",2024年9月26日 8:23 JST
2024-09-25,https://www.bloomberg.co.jp/news/articles/2024-09-25/SKE3Y7DWX2PS00,米議会が暫定予算案可決、大統領に送付－政府機関閉鎖を回避へ,著者情報なし,"米議会は25日、12月20日までの期間をカバーする暫定予算案を賛成多数で可決した。議員らは11月の選挙が近づく中、ワシントンを離れる前に、政治的にダメージの大きい政府機関閉鎖を回避すべく速やかに暫定予算案を通過させた。
下院は暫定予算案について、本会議での討論を制限し３分の２以上の賛成を必要とする迅速な手続きにより、賛成341、反対82で可決した。
民主党が多数を占める上院も迅速に採決を実施。賛成78、反対18で可決した。同案は大統領に送付される。
暫定予算が成立することにより、米政府は12月20日まで現行レベルの資金が確保される。同案にはトランプ前大統領を狙った暗殺未遂事件を受けて大統領候補の警備を強化するため、大統領警護隊（シークレットサービス）向けの追加予算２億3100万ドルも含まれる。
原題：Congress Averts Government Shutdown With Temporary Funding Bill（抜粋）",2024年9月26日 8:11 JST
2024-09-25,https://www.bloomberg.co.jp/news/articles/2024-09-25/SKCC6QT1UM0W00,混戦の自民総裁選、金融正常化目指す日銀に試練も－トレーダーガイド,著者情報なし,"史上最多の９人が立候補した自民党総裁選挙（27日投開票）は報道各社による国会議員、党員など有資格者を対象にした調査で上位争いは絞られてきたが、決定打を欠き、終盤まで混戦が続く。特に金融政策の正常化を目指す日本銀行にとっては、追加利上げに否定的な有力候補者もいて、今後試練を迎える可能性もある。
与党が衆参両院で過半数を握り、事実上の次期首相選びとなる自民党総裁選は金融や安全保障、社会保障、エネルギー、選択的夫婦別姓問題など多くのテーマで政策論争が行われてきた。特に金融を巡っては、日銀の利上げ是非や金融所得課税が話題に上り、選挙結果が株式や債券、為替市場に影響を及ぼすことは必至だ。
日銀は３月、長期化するインフレに対応するため17年ぶりの利上げに踏み切り、マイナス金利政策を終了した。さらに、円相場が約38年ぶりの安値を付けた７月に追加利上げを実施。直前には、円安対策として利上げを求める声が政治家から相次ぎ聞かれたが、日銀のタカ派姿勢に米国景気の減速懸念が重なった８月初めに日本株相場が歴史的な急落を演じると、永田町からの風向きは変化した。
日銀の独立性は法律で担保されている。しかし、香港のレイリアント・グローバル・アドバイザーズでポートフォリオ・マネジメント部長を務めるフィリップ・ウール氏は、誰が勝っても日銀は「政治家が中央銀行に影響を与えるために発言する機会が増えることに慣れなければならない」と指摘する。日銀には不満がたまる状況だが、インフレと金融政策に対する国民の注目度は高まっているためだ。
報道各社の調査によると、３人の候補者が有権者の支持を集めている。石破茂元幹事長、高市早苗経済安全保障担当相、小泉進次郎元環境相で、石破氏は金融政策に関しタカ派的な立場で、金融所得課税の強化も示唆。高市氏が勝てば初の女性首相誕生となり、金融緩和政策の継続を主張するハト派だ。候補者の中で最年少の小泉氏は党内や国民の間で人気が高く、金融市場への影響を懸念する声は少ない。
石破氏は金融政策に対しタカ派スタンスの候補者の１人で、後に軌道修正したものの、総裁選公示前のテレビ番組では金融所得課税の強化にも意欲を見せた。このため、市場参加者の間では今年に入り史上最高値を更新した日本株相場への悪影響を懸念する声も出ている。
レイリアントのウール氏は石破氏や河野太郎デジタル相、茂木敏充幹事長といった「ベテラン候補者らはタカ派過ぎるリスクがあり、株式にとって逆風となり、過度な円のボラティリティーを招く恐れがある」と警戒感を示す。
対照的に石破氏が勝利した場合、追い風を受ける可能性があるのが銀行など金融株だ。東証33業種の銀行業指数は日本株が急落する８月初旬まで、日銀の金融引き締め観測を材料に最も高いパフォーマンスを上げていた。
25日時点の年初来上昇率は18％と、12％の東証株価指数（ＴＯＰＩＸ）を依然上回っているが、日銀の植田和男総裁が追加利上げの判断には時間的余裕があるとの認識を示し始めたことでアウトパフォームの度合いは縮小傾向。しかし、タカ派の首相が誕生すれば、銀行株は再び上昇の勢いを取り戻す可能性がある。
上川陽子外相と共に女性候補者の１人である高市氏は金融緩和政策の支持者で、日銀が金利を引き上げるには時期尚早だと主張する。23日のインターネット番組では、「金利を今上げるのはあほやと思う」と発言した。
三菱ＵＦＪモルガン・スタンレー証券の六車治美チーフ債券ストラテジストは「高市氏はアベノミクスの継承を唱えており、財政政策の拡張と金融緩和の長期化が意識される」と指摘。総裁選で勝てば、「市場の初期反応は円安、金利低下（債券価格は上昇）、株高だろう」と予測する。
一方、２年前に英イングランド銀行（中央銀行）が利上げを継続する中、当時のトラス政権が財政拡張策を強行し、急激な通貨安と金利上昇に見舞われた二の舞を警戒する声も聞かれる。みずほ銀行の唐鎌大輔チーフマーケットエコノミストは「『貯蓄から投資』が外貨性資産を中心に盛り上がる中、政治の不用意な情報発信が日本版『トラスショック』のトリガーを引かないことを祈りたい」としている。
日本版トラスショック恐れる市場、高市氏の日銀圧力警戒－自民総裁選
43歳と最年少で、元首相を父に持つ小泉氏は国民の人気も高く、報道各社の調査では国会議員の間でトップの支持を集めている。岸田文雄首相の路線を継承すると市場では予想されており、主要政策の一つが労働改革とライドシェアの全面解禁だ。
労働改革の一環で解雇規制の見直しに言及しており、勝利した場合にはリクルートホールディングスやディップなどの人材派遣・紹介企業のほか、ライドシェア関連ではタクシー会社や配車アプリの運営企業などが動くかもしれない。
野村証券の松沢中氏チーフ・ストラテジストは投資家向けメモで、「小泉氏の首相選出は市場に最も中立的。直後は債券ベア・フラット化、株高、円高」との見方を示している。
元環境相の小泉氏は気候変動対策を巡る言及も多く、日立製作所など温暖化ガス排出の削減につながるグリーンテクノロジー企業、再生可能エネルギーの発電を担うレノバなどに好影響が及ぶことも想定される。
９人の候補者の間では原子力発電所の再稼働支持に加え、東アジア情勢を巡り中国やロシア、北朝鮮の地政学的脅威が高まる中、防衛力の強化を容認する点ではおおむね一致している。
経済安保の観点から半導体産業で米国や台湾、韓国などと新たなサプライチェーン構築と日本のプレゼンス強化を目指しているが、高度化する半導体の電力消費は激しくなる一方で、目標達成には原発を含む電力の安定供給は欠かせない。原発の再稼働が今後増えれば、東京電力ホールディングスなど電力株は需要増加と発電コスト低下の双方から恩恵を受けることになる。
また、候補者の多くは日本の安全保障強化に前向きだ。防衛省が８月30日に公表した25年度予算の概算要求額は、前年度比11％増の８兆5389億円と過去最高に達している。防衛製品需要の拡大観測からＩＨＩや三菱重工業は日経平均株価採用銘柄の年初来上昇率で上位に並んでおり、こうした流れは続く公算は大きい。
ＩＨＩなど防衛関連株が高い、来年度防衛予算の概算要求は11％増に
自民総裁選、小泉氏一歩リードか－報道各社調査で議員票首位の結果も
初の女性首相誕生なるか、自民党総裁選に高市・上川両氏が立候補
原発再稼働推進の岸田路線は継承へ、経済界に追い風－自民党総裁選
自民総裁選、最多９候補の論戦に火ぶた－横顔と主要政策・発言
自民総裁選の立候補９人、半数以上が株式や投信保有－東電が最多
— 取材協力 Masahiro Hidaka and Daisuke Sakai",2024年9月26日 8:00 JST
2024-09-26,https://www.bloomberg.co.jp/news/articles/2024-09-26/SKDA63T0G1KW00,円高でも強い業績モメンタム、日本株は年末高も－ゴールドマン建部氏,著者情報なし,"ゴールドマン・サックス証券の建部和礼バイスプレジデントは、米国景気がソフトランディング（軟着陸）することを条件に日本株は年末にかけて上昇するとみている。為替の円高が進んだ中でも企業の業績見通しがなお良好なためだ。
建部氏は「円高が続く中でリビジョンインデックスがマイナスになるのではないかとの懸念があったが、意外と業績モメンタムは強い」と話す。主要企業の決算発表で基調的な強さが確認できれば、日本株相場にとってポジティブな材料になるとみている。
同証がまとめた20日時点のリビジョンインデックス（アナリストによる業績予想修正の方向性を示す指数）は、全33業種のうち23業種がプラス圏にある。自動車などの輸出関連はマイナスだが、非鉄金属や海運、銀行で上方修正が優勢だ。第１四半期の上振れや為替の影響を除いた業績そのものへの評価が背景にあると建部氏は分析している。
米国の景気懸念が急速に高まった７月末から８月５日までの３営業日で東証株価指数（ＴＯＰＩＸ）は20％安と、Ｓ＆Ｐ500種株価指数の６％安に比べて下落率が大きかった。ゴールドマンでは急落後に2024年末のＴＯＰＩＸ目標値を2700に従来の2850から引き下げたが、１年後については2900のまま据え置いている。
向こう数カ月は金融当局による利下げ開始後も残る米景気懸念や、11月の米大統領選挙を巡る不確実性から、日本株は上がりづらいと建部氏はみている。「特に年末に向かっては米景気の動向が最も重要と言ってもいいかもしれない」と話す。
米国のインフレ懸念が鈍化し、金利が下がる局面では米国のグロース株などが恩恵を受けやすいため、短期的には日本以外の市場に投資家の目が向かいやすいとも同氏は述べた。
建部氏が一段高に期待するのが内需関連だ。ここ２カ月ほどの内需関連株のＴＯＰＩＸに対するアウトパフォームは主に円高を反映したもので、実質賃金のプラス転換による消費の回復や、消費と物価の好循環というマクロ環境の変化は織り込んでいないと分析。日本経済の本質的な変化が続くのであれば「幅広い内需型にアウトパフォームの余地はある」と言う。
同氏によれば、コーポレートガバナンス（企業統治）改革も引き続き日本株を支える要因だ。自社株買いが活発化するなど24年に入り日本企業が変わり始めたことを示す証拠が増えており、米景気の軟着陸が実現するのであれば「日本株は前向きに見て良い」と語った。
日銀利上げで急落した日本株、長期的見通しへの投資家の期待変わらず
ゴールドマン、日本株の調整は海外勢の買い好機－長期ストーリー不変",2024年9月27日 8:54 JST
2024-09-26,https://www.bloomberg.co.jp/news/articles/2024-09-26/SKFVPKT1UM0W00,米レポ市場の圧力、いずれＦＦ金利上昇させる恐れ－ＮＹ連銀ペルリ氏,著者情報なし,"米レポ市場における圧力の高まりは最終的にフェデラルファンド（ＦＦ）金利を上昇させる恐れがあると、ニューヨーク連銀のロベルト・ペルリ氏はみている。
ただ現時点ではレポ市場の圧力がＦＦ金利に影響し始める水準付近にはないと見受けられると、ペルリ氏は26日、ニューヨーク連銀の第10回年次米国債市場会議で述べた。これは、当局者がバランスシート縮小を継続する余地が残っていることを意味すると説明した。
米連邦準備制度の資産ポートフォリオを統括しているペルリ氏は、当局が銀行に支払う準備預金の付利（ＩＯＲＢ）と同じかそれを上回る水準で取引されるレポ取引の割合が「今春以降、顕著に増加した」と述べた。ＩＯＲＢは現在4.9％。
ＦＦ金利とＩＯＲＢの差は長年、金融システムにおける準備預金の不足を示す重要指標となってきたが、ペルリ氏によると、こうしたスプレッドの安定は「金融市場の全面的な平穏」を必ずしも保証するものではない。
同氏は５月、準備預金が不足し始め、量的引き締め（ＱＴ）と呼ばれる連邦準備制度のバランスシート圧縮の停止を恐らく迫られるタイミングの判断で、当局者が注目している指標を初めて示した。ＩＯＲＢの水準を上回るレポ取引の割合もそうした指標の一つ。
レポ市場は2018年当時、準備預金市場で生じる圧力の先行指標としての役割を果たしたが、「今回も同じようになるという保証はない」とした上で、「その推移を注視していく」と表明した。
原題：New York Fed’s Perli Sees Risks of Upward Pressure on Repo Rates（抜粋）",2024年9月27日 8:37 JST
2024-09-26,https://www.bloomberg.co.jp/news/articles/2024-09-26/SKFXTXDWX2PS00,アパルーサのテッパー氏、「あらゆる」中国関連株買い－景気対策受け,著者情報なし,"ヘッジファンド運営会社アパルーサ・マネジメントを率いる資産家デービッド・テッパー氏は中国政府が予想を上回る大規模な景気刺激策を打ち出したことを受け、「あらゆる」中国関連株を買い増している。
テッパー氏は中国資産への大規模投資について、中国共産党の指導部が今週打ち出した政策転換を要因に挙げた。「先週の米連邦公開市場委員会（ＦＯＭＣ）の政策決定は中国の金融緩和につながると考えていたが、ここまで大規模な政策が打ち出されるとは思ってもみなかった」とＣＮＢＣとのインタビューで語った。
アパルーサは４－６月（第２四半期）にアリババグループや米国の大手ハイテク企業の株式持ち分を減らしたものの、今年初めに買い集めた中国企業株の大半を維持していた。
ここにきて中国共産党指導部が財政支出の支援と不動産セクターの安定化を誓い、成長回復に向けた取り組みを強化したことから、テッパー氏は再び、テクノロジー大手のアリババや百度（バイドゥ）を含む中国株を買い進めている。
テッパー氏は「われわれはもう少し長く、より多くの中国株を保有している」と述べ、今週の株価急騰後もバリューエーション（株価評価）が低いことが買い手となっている理由の一つだと語った。
中国本土株の指標ＣＳＩ300指数は26日に4.2％上昇し、週間ベースでは約10年ぶりの大幅高となる方向。米国上場の中国株指標であるナスダック・ゴールデン・ドラゴン中国指数もニューヨーク市場で11％上昇し、２年半余りで最大の上げを記録した。
テッパー氏は中国株投資で自ら課していた上限を撤回したことも明らかにした。「私は上限を設けている。昔からの上限で、かなり前に10％ないし15％を超えて買うことはないと言ったと思うが、それはもう当てはまらないだろう」と述べ、「新たな限界」を設定したとＣＮＢＣに語った。
証券やファンド、保険会社が株式を購入するため中国人民銀行（人民銀行）から流動性を引き出せるようスワップ制度を設けると潘功勝総裁が発表したことについて、テッパー氏は称賛。「私にとって素晴らしいディールだ。この制度を利用したい」と述べた。
原題：David Tepper Buys ‘Everything’ China-Related on Beijing Easing（抜粋）",2024年9月27日 8:33 JST
2024-09-27,https://www.bloomberg.co.jp/news/articles/2024-09-27/SKHI3KDWLU6800,エヌビディア製ＡＩ半導体買わないで、中国が国内企業に指示－関係者,著者情報なし,"中国当局は人工知能（ＡＩ）半導体を巡り、米エヌビディア製ではなく中国産の製品を購入するよう国内企業への圧力を強めている。国内の半導体業界を拡大させ、米国の制裁措置に対抗する取り組みの一環。
事情に詳しい複数の関係者によれば、中国当局は国内企業に対し、エヌビディアの半導体「H20」の購入を控えるよう求めている。H20はＡＩモデルの開発と実行に利用される。当局の指示は購入の全面禁止ではなく、指針の形にとどまっていると関係者らは語った。中国としては自国のＡＩスタートアップ企業を不利にすることも、米国との緊張を高めることも回避したいと考えているという。
関係者によれば、今回の動きは、中国のＡＩ半導体メーカーの市場シェア拡大を支援するのと同時に、国内のテクノロジー企業が米国の追加の規制に備えられるようにすることを目的としている。同国のＡＩプロセッサーの主要メーカーには、中科寒武紀科技（カンブリコン・テクノロジーズ）や華為技術（ファーウェイ）などがある。
中国政府は今年に入り、重要な技術における自給自足を目指す取り組みの一環として、国内の電気自動車（ＥＶ）メーカーにも中国の半導体メーカーからの部品調達を増やすよう指示していた。
中国政府、ＥＶメーカーに国産半導体の購入拡大を指示－関係者
ブルームバーグの報道後、27日の米株式市場でエヌビディア株は一時3.9％安の119.26ドルまで下落した。
米政府は2022年、中国の技術的進歩を制限する試みの一環として、エヌビディアが中国の顧客に同社最先端のＡＩプロセッサーを販売することを禁止した。エヌビディアは米商務省の規制の下で販売できるよう、その後のＡＩ半導体のバージョンを修正した。H20シリーズはその基準に適合している。
エヌビディアはコメントを控えた。中国商務省、工業情報省、国家インターネット情報弁公室（ＣＡＣ）は、ファクスで送信したコメント要請に返答していない。
原題：China Urges Local Companies to Stay Away From Nvidia’s Chips (1)（抜粋）
— 取材協力 Steven Yang, Jessica Sui, Zheng Wu, Ian King and Tyler Kendall",2024年9月28日 4:00 JST
